area_index,shared_mean,shared_sd,shared_q025,shared_q50,shared_q975,exceed_prob_rr_gt1,hotspot_080,hotspot_090
158,3.8460938799018964,1.4398912961718886,1.0315113046206799,3.8414812464240073,6.686908364194762,0.9962198458710573,1,1
159,-3.0399759443948615,2.126342284387713,-7.217129846738654,-3.038402722972018,1.1281757931917689,0.07640532552433943,0,0
160,-17.66035959236458,2.6935137842228785,-22.979790215420095,-17.649638564851426,-12.401468835266037,2.7519653222896068e-11,0,0
161,4.341690923275092,1.5455108525810068,1.3096291672788731,4.340476895501966,7.380578268430757,0.9975169696709131,1,1
162,7.165915778515545,1.5910885688757104,4.054481766688449,7.161017217823261,10.30483042549582,0.9999966622629947,1,1
163,-4.784533962722126,4.593664474366737,-13.815411977927806,-4.779612047928853,4.218307421010234,0.1488100423676083,0,0
164,6.152704192686721,1.567877310338201,3.0801924459377603,6.1501985938066905,9.239251439167901,0.9999564954049402,1,1
165,7.137646084770914,1.5944285551710653,4.0279870857681805,7.12984755122244,10.291430727050486,0.9999962082453885,1,1
166,-3.674441742442752,5.025321861012358,-13.551129451812976,-3.670212671811871,6.178186430060863,0.23233297249706952,0,0
167,6.464767807427959,1.5709527154694418,3.40051499967051,6.45723500215022,9.57170153422668,0.9999806569107538,1,1
168,-3.979811747596325,4.89194063256714,-13.595111433590993,-3.975381762012836,5.610276778936849,0.2079529511418099,0,0
169,5.044705592020446,1.549922908822335,2.0096566363422244,5.041438093397716,8.098235368574848,0.9994326600537132,1,1
170,-9.263569691487376,5.799049307871272,-20.70237700200917,-9.245151742100138,2.070742561151828,0.055085053237992065,0,0
171,-5.076065495069467,4.500856439487449,-13.925138988809476,-5.070977809163964,3.7440169390099625,0.12970221534554316,0,0
172,0.8386632539288741,1.593905961322013,-2.2882947480857827,0.8381083571305609,3.9687965171247526,0.7006144625561902,0,0
173,-0.8386632606168666,1.5939059612821889,-3.9687965236677796,-0.8381083638420653,2.2882947413861845,0.2993855359816874,0,0
174,0.0330092575062011,1.6987517908395031,-3.315311344420778,0.037617408280201006,3.3551829713181367,0.5077515502057828,0,0
175,7.388336983844775,1.568646864659966,4.322809198523556,7.3828679784589974,10.484610651559812,0.9999987614557564,1,1
176,-2.0854275172004217,2.274974822574029,-6.555140905503087,-2.0836568775399855,2.3741835075610744,0.17965476032090955,0,0
177,5.890097864550432,1.555614350108412,2.845425570320052,5.886276287897743,8.956329534152534,0.9999235613458372,1,1
178,-5.53615539064613,4.36752619664375,-14.12408261021562,-5.530818051080179,3.02134055689751,0.10247535786252593,0,0
179,-6.350492857751209,5.713663734736422,-17.618182990494823,-6.336635775948728,4.838713466100723,0.13318579542557962,0,0
180,6.201171683066506,1.5741021983877561,3.1219886605035825,6.196681623843535,9.305662317994488,0.9999591737743883,1,1
181,-3.850113859240662,4.947012823434196,-13.573335453002496,-3.845768204614162,5.848380097723097,0.21820479829839068,0,0
182,-4.078131848654706,4.8516391032088775,-13.614458033083917,-4.073638901681044,5.432622033383136,0.20029503807248983,0,0
183,8.41515836374616,1.6095826181029476,5.282417408492589,8.405135586903107,11.604694316498147,0.9999999143981736,1,1
184,0.2941556821975886,1.1181444781561638,-1.9006847090320838,0.29354844608431013,2.492431125753953,0.6037535529316664,0,0
185,6.888322265216722,1.5922491924850062,3.781767006919711,6.880923625363791,10.036739755667462,0.9999924133845135,1,1
186,7.629697449008132,1.5979798499024014,4.514601372462689,7.621364754592615,10.791896883152784,0.9999990996280486,1,1
187,-4.428791117786293,4.7171370166963955,-13.70157223941264,-4.424080212584323,4.817166462628789,0.17389805629243038,0,0
188,6.017660660220691,1.5874347393885777,2.915792507236645,6.01189909801692,9.152114703694497,0.9999249210668942,1,1
189,-5.659148769961428,4.33430660252058,-14.182018899919033,-5.653746939631317,2.832917412528208,0.0958333963085527,0,0
190,0.07889227953283445,1.428412562369925,-2.7253071140162444,0.0788234808974123,2.883484165066281,0.5220226794136043,0,0
191,-6.464767807117431,1.570952719874022,-9.571701542399152,-6.457235001879129,-3.4005149906589147,1.934309023043923e-5,0,0
192,3.266163506502799,1.5338371811843803,0.2542796789251649,3.2659240767930875,6.279419027454216,0.9833896957497275,1,1
193,-4.457202244206024,3.027537696741632,-10.41415256503823,-4.451912736252497,1.4696529582260327,0.07048070809952134,0,0
194,-0.2941556450167975,1.118144478176927,-2.492431089393569,-0.2935484086268942,1.900684745470648,0.3962464598847367,0,0
195,-3.3688969883231086,3.181323895690258,-9.618051578102985,-3.366610998788117,2.8672223648309294,0.14480883844812964,0,0
196,5.732685120991341,1.5851642753628596,2.6355319739818985,5.726845606640531,8.86291643153599,0.999850670978552,1,1
197,7.0142582387381,1.5601975979176708,3.9649505241641076,7.008937430491767,10.093573403198821,0.9999965337412622,1,1
198,-3.7075683604855403,3.036901320927644,-9.676002672559115,-3.704343980604223,2.2424807677805543,0.11107344293949906,0,0
199,-2.62825230088517,3.0106775410801765,-8.545487729904872,-2.6250919488838735,3.2709955216117246,0.19133780232800413,0,0
200,-1.7696609124046276,2.1116209196424145,-5.919839754895062,-1.7673925093297518,2.3676250203495144,0.20099905057108847,0,0
201,4.39053613936247,1.551075819952864,1.3578908102537635,4.385633665693653,7.451017814498476,0.99767724597905,1,1
202,4.7670136011715565,1.542762363590439,1.7510031719792734,4.762103390392017,7.810874179710973,0.9989989508101976,1,1
203,-3.299448861513232,2.794497155908728,-8.789783632505799,-3.297078986305225,2.177386335283551,0.11886195126819366,0,0
204,5.4818331563079195,1.556458855121094,2.4392654957560085,5.47670160270605,8.553472388380676,0.9997858401786731,1,1
205,-2.444319000878149,2.7016179331478285,-7.750895355994361,-2.4424620682264178,2.8516831998622587,0.1827959635721047,0,0
206,-5.629624947474448,4.342194017044783,-14.167941417908054,-5.6242385184057,2.8779766014821533,0.09740281336582846,0,0
207,7.490893501689143,1.5967972431419701,4.377282295717683,7.482842549487866,10.650001419780224,0.9999986419563034,1,1
208,-5.225558073349851,3.1598033496255535,-11.442931015640754,-5.220085182953053,0.9605725945324366,0.049088088900977045,0,0
209,-5.99090891144481,5.311278563013894,-16.4310910160076,-5.985858445841651,4.420460085992554,0.1296684402869075,0,0
210,-4.333480326137584,3.1989486616560145,-10.6184706162242,-4.33072593021645,1.935806146670937,0.08776332586493785,0,0
211,6.320291632291987,1.5904976306705263,3.2167455956221107,6.313055668322983,9.464838882641917,0.9999646299155117,1,1
212,2.354632279714571,1.6425770810448836,-0.8693767491792674,2.3540948636929264,5.581484172603142,0.9241423296434489,1,1
213,-4.05452367197263,2.7885184170149935,-9.531881188511116,-4.052514873330502,1.4113666150708655,0.07297226357092557,0,0
214,-5.971725052984411,4.253986506112603,-14.337312924881711,-5.966163041759518,2.362131922466575,0.08018994935761015,0,0
215,-1.8204560924839042,2.89664317921624,-7.507856360450052,-1.8192151032501933,3.8598742449071377,0.2648477353925396,0,0
216,-5.768123046903239,4.305654464026939,-14.234883982108107,-5.762664794266872,2.6675076508685347,0.09017757653172076,0,0
217,-2.8806481700518116,2.589386929417553,-7.968297139293647,-2.878312346922851,2.1936931929180985,0.13296533157924573,0,0
218,3.422578829544673,1.5586736031611566,0.36931636403016954,3.419673323697243,6.49234837679586,0.9859478644865125,1,1
219,1.1802320882161177,1.654994330109713,-2.091238908667047,1.1874940293352083,4.4106397845731236,0.7621184596043153,0,0
220,-3.0504093993986943,2.625704900250399,-8.209120109071192,-3.048134145743678,2.0953299976418185,0.1226687675432927,0,0
221,-2.9852972305847874,2.507848139705086,-7.912455008345692,-2.9831211486476064,1.9294595544268351,0.11694814645713802,0,0
222,-3.2821765463808625,2.379345241068075,-7.962121858547087,-3.2783887993211906,1.3762149952786165,0.0838787543289573,0,0
223,-1.601695249271459,2.6581652557040996,-6.824894333422888,-1.599239787542309,3.60754216401981,0.2734018208726092,0,0
224,-3.713775443640309,2.3780823731514062,-8.391303376711255,-3.7099542828353984,0.9419949664241725,0.059183095639574024,0,0
225,4.824444994233643,1.5076248344466163,1.8736787822342298,4.820942680417003,7.79505202798605,0.9993129340481619,1,1
226,5.773919540087328,1.4907650109248278,2.858715339999758,5.769602435660835,8.713592934865929,0.99994627570423,1,1
227,7.112381782519801,1.5529131569203911,4.081678182361964,7.105571828661988,10.181585730690204,0.9999976754032476,1,1
228,-4.978450880407949,3.2006731074586057,-11.265571185633085,-4.976134401736741,1.2954286199601475,0.05992080928602306,0,0
229,-3.384009621366399,2.3976016771372066,-8.095355326172083,-3.3816559807370754,1.3139222907433776,0.07906122425297268,0,0
230,6.123446020715148,1.601029248915087,2.9994632561143266,6.116082624945836,9.289122733595768,0.9999345325388269,1,1
231,5.2285493457111425,1.6003721652965266,2.1029873256088742,5.222189599948533,8.390128176475208,0.9994566916926723,1,1
232,-3.0374400299493822,2.398289257106215,-7.750095223391627,-3.0351100531276254,1.6619338967178865,0.10266656599843382,0,0
233,5.546270203655639,1.5521902141314354,2.512250123997047,5.541123937868744,8.609462002010758,0.9998236705078667,1,1
