area_index,shared_mean_adj,shared_sd_adj,shared_q025_adj,shared_q50_adj,shared_q975_adj,exceed_prob_rr_gt1_adj,hotspot_080_adj,hotspot_090_adj
237,-1.60384706550376,3.9124283929721666,-9.317839721119723,-1.598226272402268,6.078220447513676,0.34092627749971016,0,0
238,-0.7343284429410787,3.8473366016662296,-8.30603278658815,-0.7325872255982951,6.827578644050868,0.42431501482782674,0,0
239,-0.6198448024261866,1.4786813046907918,-3.5258816442729994,-0.6196643822361024,2.286032587451201,0.33753953286667926,0,0
240,-2.6156711731127764,3.311989507591007,-9.13223587793413,-2.613299970944633,3.887564874586718,0.2148344708622636,0,0
241,-5.624308013885463,2.897436164830708,-11.365606991834081,-5.608419847453228,0.026869579258478105,0.026121093319432354,0,0
242,-3.881977894693109,3.4672062329183313,-10.726566105371617,-3.8727601061641317,2.9103678522808205,0.13143636126198233,0,0
243,-1.0581228587511846,4.39337934063677,-9.697487938927273,-1.057690492815074,7.579046102601183,0.404837677426531,0,0
244,-2.0607388436545784,1.3583939095511832,-4.682418757718481,-2.0792320904641324,0.6678308405504847,0.0646282046214226,0,0
245,-1.9278814805068254,5.961415140164533,-13.673112714634453,-1.9215997355210332,9.781428551372299,0.3731987163837369,0,0
246,0.8242277413145249,1.5345276670538408,-2.1790226682735137,0.8197538418825364,3.8525669215787115,0.7044081409985393,0,0
247,-0.6953566302123784,4.467883304602293,-9.490170011612257,-0.6915604146272726,8.0780139211011,0.4381605781927307,0,0
248,5.898601082017465,2.26208273790461,1.4920735987156926,5.883711557979514,10.387666166114634,0.9954409938008928,1,1
249,-5.203210016069627,3.3098121507323466,-11.732624439564587,-5.194349765821146,1.2758049094761459,0.05796878347130818,0,0
250,-6.341572483841518,3.538009637330368,-13.35069403281294,-6.323030269821888,0.5624374475404998,0.03653346184298745,0,0
251,-0.720501836173134,2.958780231264512,-6.531101329383245,-0.7217304927788428,5.097266581802722,0.40380395731988583,0,0
252,-0.3871240277570742,1.2583020116054207,-2.827321381068237,-0.40023185490358165,2.1281252621183064,0.37917209292742815,0,0
253,-0.6865807296842678,2.997973656875356,-6.580597009972857,-0.6858461136245888,5.203241088639834,0.40942865568371045,0,0
254,1.1337654763174774,1.479705267500657,-1.7773886327595112,1.134845794038608,4.038857683925572,0.7782244215918676,0,0
255,0.1015213553582602,3.1355517771838017,-6.061823332256716,0.10216157007141022,6.261265195206246,0.5129145007825004,0,0
256,-1.1227166181731452,3.2864285454239184,-7.591448043296116,-1.1206383934088149,5.334438139415167,0.3663176520428506,0,0
257,3.5732118794859327,1.5528075078304642,0.5073517099264997,3.5766841454967895,6.619052180118757,0.989307856853726,1,1
258,-7.729813144238009,2.25459264206942,-12.194341457489667,-7.716533058798069,-3.3411343768952797,3.034918946190901e-4,0,0
259,-1.3230182254246046,1.3589978958622126,-4.0160822042862945,-1.3160793545493563,1.33155908477403,0.1651462574073168,0,0
260,0.8709828702709084,1.3120269551977446,-1.7724277522912466,0.8922170879522139,3.3967564962511037,0.7466053215461832,0,0
261,-1.2770477258627262,3.076965593794978,-7.3348748094801834,-1.2744748234723684,4.7665330081718444,0.33905822274907815,0,0
262,-1.1729415913099728,1.2448294864141434,-3.612824187083297,-1.1770638944864873,1.291038008314579,0.1730321230397951,0,0
263,-1.2795751384600107,3.3982126216343405,-7.9715773108669135,-1.2762884521062987,5.394179654390177,0.3532564124027696,0,0
264,-1.6851270225443076,3.036258590601262,-7.662370183434587,-1.6823478932621956,4.276679042656872,0.2894469354536592,0,0
265,-0.4090272871553441,2.4813101450191475,-5.289581374903151,-0.4075739829674256,4.463480226495755,0.4345336712554936,0,0
266,-0.1081649522503694,4.351162300345878,-8.674450337190466,-0.1056038599744574,8.443494614450088,0.4900837693937542,0,0
267,1.6894512885869077,1.3034936205345455,-0.8397411226320721,1.6758423731604073,4.294307852356557,0.902528584902883,1,1
268,0.09424227820311125,2.320419328722878,-4.465451019743031,0.09463775821089873,4.6518075033950606,0.5161983203698444,0,0
269,5.255489355897095,1.3489806417015058,2.686767748423619,5.227162900016082,7.981238290998828,0.9999510819768402,1,1
270,0.7106036835530345,2.4479851811227493,-4.097024782539347,0.7101555202314257,5.520943818453796,0.6141993785980074,0,0
271,-1.079466069672073,3.366788671460985,-7.701454182995587,-1.078136249062963,5.5353028095276535,0.37424848216280515,0,0
272,1.725603133255483,4.810584628539614,-7.735052783949414,1.7251759650068308,11.18855372798481,0.6400938461013763,0,0
273,1.021900542568817,3.0222125960957507,-4.914277714732812,1.0192849568555165,6.972719233136061,0.6323673628137774,0,0
274,1.3516760938087629,4.558873901623954,-7.612016051143991,1.3506209534454985,10.320968965553941,0.6165733526336957,0,0
275,1.703106672207222,2.137551041657718,-2.4903360753545067,1.6991969334785546,5.917160334830309,0.7872036305834065,0,0
276,2.5181369866292806,4.044692653025531,-5.434397052164848,2.517516942763125,10.474202267080095,0.7332190903257775,0,0
277,2.794685326839694,2.3001787698310494,-1.6989617508984272,2.784668554583321,7.3426593982466155,0.8878143113411414,1,0
278,-3.734664825844123,2.7728819104330165,-9.223768652740468,-3.722182840087403,1.6838217999301777,0.08901376120590632,0,0
279,-2.787938520593171,1.3131552889260316,-5.330579674162907,-2.8028596792940226,-0.1619420765948818,0.01687342152595217,0,0
280,-2.5067592634866673,4.7349238826602225,-11.844957047767972,-2.4980976207728123,6.7824960530555725,0.2982573666607703,0,0
